Total adjusted box office,Lasso predictions,Ridge predictions,Elastic net predictions,Random Forest predictions
800151877.0,210543688.74933374,210543688.18771192,210543457.75339407,745965198.57
20601543.0,193426723.44492802,193426723.9861165,193426946.03659278,46192953.78
113366290.0,190049945.11043608,190049945.86918333,190050257.1843641,45340491.5
18070462.0,209274804.99961782,209274804.51974753,209274607.6282097,191131411.11
130970526.0,210792284.36183098,210792283.78419265,210792046.7782815,369506146.81333333
514628.0,203872991.68763852,203872991.55579576,203872937.46050373,672042792.9766667
38430584.0,212434062.7330453,212434062.04963064,212433781.6435177,67585991.07333334
293019679.0,195488010.66699558,195488011.07537964,195488178.6359912,142443548.97333333
55251114.0,216960605.6278961,216960604.65284574,216960204.58814883,77256395.74333334
635427889.0,196549729.58523205,196549729.92521176,196549869.41941914,468217574.28
74364326.0,189858316.17856014,189858316.94965363,189858633.33052075,72738062.47333333
27378863.0,199108209.1959379,199108209.37108013,199108281.2322054,22439019.82
49967590.0,216100872.4550167,216100871.53535715,216100494.197597,58335755.26
88557079.0,215872992.6244724,215872991.71949467,215872620.40570876,292756526.81333333
4523903.0,189133239.36979762,189133240.1876063,189133575.73578638,79547421.03333333
