Total adjusted box office,Lasso predictions,Ridge predictions,Elastic net predictions,Random Forest predictions
53862883.0,118860332.9485501,118860331.688662,118859727.45296323,107400129.55333333
272264639.0,83187317.11958143,83187317.82895023,83187658.03848545,123758248.63666667
158540073.0,98477896.44964455,98477896.31492774,98477831.70545797,193002895.95
76439739.0,120895577.66296047,120895576.29072078,120894918.17179613,739298652.9233333
4288766.0,75196563.05641748,75196564.20689975,75197115.97212812,127927505.79333334
1264050.0,72117419.11653914,72117420.43699934,72118053.72274823,4914924.736666666
11565826.0,104959120.20394248,104959119.71144278,104958883.51118533,21715729.23666667
4488784.0,73071203.07003422,73071204.3378427,73071812.37210421,6030072.61
25926687.0,110862065.46256748,110862064.6442076,110861672.16312033,35609511.44
16770230.0,96472697.36527449,96472697.34125066,96472685.81954694,18878816.676666666
296091264.0,97186158.17930844,97186158.11589944,97186127.70527788,184609988.40666667
442894.0,74866118.26362379,74866119.43234758,74866679.94612168,7761023.71
110500870.0,114429367.46439219,114429366.44910657,114428879.52348483,116460648.63666667
2461487.0,87610770.74564843,87610771.21082938,87610994.30916451,43641259.97
5002387.0,99987428.25616829,99987428.03812082,99987323.46370593,8692931.8
2225266.0,80333476.31574048,80333477.1826498,80333892.9477915,8408569.893333333
4183572.0,75189052.9579357,75189054.10883254,75189606.07289124,127927505.79333334
99450837.0,73994946.40198225,73994947.61879733,73995531.19689871,178266437.73666668
111823399.0,86514295.21823984,86514295.74394952,86514547.87154001,113519519.18666667
152372652.0,118717640.23655805,118717638.984547,118717038.52664636,156695418.82
4048715.0,106521223.30369595,106521222.7249635,106520945.16793278,74512056.87666667
11688646.0,113039997.86861315,113039996.93002489,113039546.78804652,8274943.15
10488285.0,76743645.76218112,76743646.8272598,76744157.63338074,5024469.616666666
52945096.0,117283209.34237401,117283208.16954783,117282645.68829116,40011481.88
105519968.0,98215042.76460908,98215042.6444026,98214984.9939999,130716451.66
76019773.0,84516606.73499967,84516607.37098771,84516912.38750063,95349233.39
246848131.0,99687023.87792353,99687023.67645928,99686927.05526832,322149876.74
13065908.0,110734393.68169917,110734392.87038715,110734003.76941794,19147355.98666667
41030028.0,104268190.4937106,104268190.0393523,104267972.13150038,132467355.35333334
237081.0,102007647.63351095,102007647.30394134,102007489.24409725,12803223.096666666
149782965.0,120144562.8787943,120144561.54801285,120143923.31224966,225378228.47333333
40922131.0,105109322.65793185,105109322.15714054,105109081.9802641,81594125.32
4619077.0,98830871.42761672,98830871.27341464,98830797.31891116,9002551.773333333
278993070.0,105439767.38220046,105439766.86316761,105439517.93774728,164143890.70333335
10467456.0,89360625.63705786,89360626.00564161,89360802.77646351,4908652.476666667
4252344.0,85853405.64071356,85853406.20290631,85853675.827588,8786964.623333333
8297903.0,112987427.39165743,112987426.45597123,112986977.70579939,11107511.09
19194296.0,100107590.30783868,100107590.08315791,100107482.32744549,13464249.786666667
24750562.0,114879974.17990902,114879973.13974859,114879474.284287,28992564.80666667
166994.0,118071771.34818065,118071770.13182348,118071186.7733404,21898558.786666665
101137673.0,88316720.8285568,88316721.25476721,88316925.66303155,138198406.76666668
382968.0,81948150.14024346,81948150.91801797,81948523.93457331,99432099.81666666
48519576.0,82586509.47166428,82586510.21419944,82586866.33015318,8480764.656666666
44841812.0,80769063.09275262,80769063.93561625,80769468.1685719,33229964.626666665
8074957.0,104906549.66185899,104906549.17226134,104906314.36381215,7705812.973333334
312185404.0,120399908.93624607,120399907.59136876,120399262.59530339,226595087.28
