Total adjusted box office,Lasso predictions,Ridge predictions,Elastic net predictions,Random Forest predictions
144480875.0,195100297.93152884,195100298.13542506,195100437.5759053,299535801.4
143870290.0,201194907.85956088,201194907.84349573,201194896.85685858,232754716.56666666
35847121.0,202485198.41930512,202485198.35667193,202485155.5230927,109858845.03333333
311393327.0,203494801.60378662,203494801.5047157,203494733.7521181,129301916.26666667
1286527017.0,206292969.5162625,206292969.31620252,206292832.49924514,47701384.63333333
40512293.0,200113500.66366264,200113500.6866267,200113516.391274,96664577.23333333
354007180.0,199926375.98888782,199926376.01860544,199926396.3418626,72886506.4
14854371.0,197402367.65798494,197402367.77879685,197402450.39960903,31251038.133333333
57263088.0,207996673.97026086,207996673.70871225,207996494.84093407,177848740.83333334
33699931.0,197132559.934613,197132560.0651626,197132649.345367,64449896.333333336
85842168.0,196991128.30325064,196991128.43890467,196991221.20992357,106322519.8
298196512.0,205842563.88613173,205842563.70232743,205842438.00227845,433382406.56666666
61445409.0,203124903.5879751,203124903.50225422,203124844.87947673,165129826.0
91747709.0,200339791.1049055,200339791.11970246,200339801.23905078,241191882.03333333
48441174.0,197326212.345595,197326212.46915546,197326296.9696325,50761566.8
155544918.0,199608699.16369182,199608699.20487475,199608727.36902896,86489998.56666666
1680448.0,208370923.49412757,208370923.2190719,208370735.1140697,24484960.533333335
167258862.0,198483774.52136308,198483774.6031458,198483830.53268173,168251055.33333334
105941721.0,204082285.92506662,204082285.80479273,204082203.55191144,40060464.93333333
127235599.0,194538922.27336222,194538922.49751917,194539075.79386923,518404948.1333333
128319202.0,207289516.44188583,207289516.20585936,207289354.79213807,84278495.86666666
419037727.0,198203087.67393932,198203087.76585236,198203150.623299,292933734.2
362172342.0,201710589.06979832,201710589.03512168,201710565.3204447,282156334.43333334
444596154.0,203436052.81159058,203436052.71464,203435986.41207963,230426373.13333333
288288242.0,199743603.6702813,199743603.70659536,199743628.54103753,340944123.5
32896718.0,195409271.1486303,195409271.34137535,195409403.15578088,20530087.533333335
209018538.0,201719292.28353697,201719292.2485462,201719268.31905657,256358527.0
33770579.0,205550997.5695779,205550997.39629656,205550878.89268526,40883692.93333333
73760587.0,207557148.34224907,207557148.09656346,207556980.07715356,74146697.46666667
63631956.0,207165492.2844618,207165492.0529115,207165333.70035353,76882828.86666666
3375042.0,206123250.69453728,206123250.50060266,206123117.87264395,40285943.06666667
5170878.0,199140886.91367686,199140886.97174364,199140926.68243638,71891451.03333333
4435611.0,200230997.8475844,200230997.86630785,200231010.6708905,99780089.86666666
769494591.0,206316903.6877587,206316903.4868349,206316766.07913446,112696646.66666667
175429677.0,199371529.37273532,199371529.42247796,199371563.4404552,46713281.833333336
8064017.0,198649140.896064,198649140.97187847,198649192.8198428,207693619.76666668
15251361.0,207648535.229011,207648534.9800271,207648364.70500678,66259813.3
22233706.0,203690629.30991668,203690629.20377812,203690556.61776254,7674810.0
65024726.0,207087160.78575623,207087160.557033,207087004.13785252,207978826.93333334
17060392.0,195424502.24318305,195424502.43537837,195424633.87385017,31850289.9
70513844.0,195204739.54448518,195204739.744612,195204876.6072651,86276941.9
100475559.0,194715168.21531847,194715168.43311447,194715317.3793635,82593156.9
10369093.0,199132184.0100002,199132184.06838107,199132223.9938788,69516814.26666667
41712503.0,201599619.38952586,201599619.3588542,201599598.38313007,378210248.1666667
14070242.0,199937255.5392012,199937255.56852615,199937275.62325433,13939821.5
6637020.0,200546498.7520316,200546498.75936827,200546503.77675995,128091068.4
67147914.0,196392764.27051187,196392764.42776152,196392871.96759707,96162863.06666666
19376867.0,197915873.12480286,197915873.2270818,197915943.17355585,24116537.433333334
224720972.0,195008911.230864,195008911.43805847,195009053.13414454,489036754.06666666
33871366.0,207824780.44000235,207824780.1846576,207824605.55955425,269958045.3
726080991.0,199693558.2972931,199693558.33541337,199693584.40507504,37462718.06666667
6835989.0,207820428.45686972,207820428.20168203,207820253.6839943,269958045.3
366886692.0,195259136.22364828,195259136.42181188,195259271.94184652,52364385.333333336
90723050.0,194388785.66676274,194388785.89633828,194388942.89835897,224267358.0
136257783.0,199016862.4902201,199016862.55276307,199016905.3246257,91507061.7
72325861.0,199273615.366482,199273615.41975847,199273651.8544485,86740258.9
277074457.0,204378204.08513707,204378203.95418316,204378114.39745203,266871725.53333333
7217483.0,208573279.41933647,208573279.13697755,208573086.0374279,30536164.333333332
106662728.0,199797999.86222228,199797999.89657313,199798023.3884089,266342246.06666666
124370383.0,199780592.84923998,199780592.88421905,199780616.80569458,266236600.06666666
38001613.0,199047324.87826407,199047324.93970764,199047366.9596978,57347448.2
1812727.0,208605917.1774847,208605916.8939478,208605722.98883328,3051014.566666667
46502197.0,197824486.30189255,197824486.40746975,197824558.60955265,132652801.9
524941533.0,200052576.786849,200052576.81201187,200052594.02038184,109204336.76666667
76471537.0,195631209.69318336,195631209.8779184,195631336.21443844,272070202.1666667
227594129.0,203072682.55285886,203072682.4690227,203072625.1351644,265368946.13333333
221755424.0,206954432.84295216,206954432.6190192,206954279.47582886,484588673.6
537394225.0,195465843.856808,195465844.04751128,195465974.46558967,202260157.26666668
36231211.0,197128208.1136078,197128208.24431443,197128297.63193047,64449896.333333336
510655526.0,199438981.28399503,199438981.33130327,199439013.68443292,371676564.1
560317424.0,195072011.70145828,195072011.90637538,195072152.0450161,195344440.66666666
392504555.0,199195284.3700876,199195284.42619112,199195322.79424623,356169529.76666665
653888556.0,194710816.48320726,194710816.7011603,194710965.75481877,183098218.03333333
251055882.0,195163398.0511919,195163398.25281078,195163536.1358543,352747108.23333335
561252622.0,203370777.29660115,203370777.2020064,203370712.51057586,349742802.4
75213038.0,198244429.17138094,198244429.2618019,198244491.098858,98443870.1
120916141.0,194834841.32006237,194834841.53353924,194834987.52601758,475062756.43333334
800296896.0,200907693.07812202,200907693.0724228,200907689.17481875,373383228.03333336
176953409.0,195176453.4487587,195176453.64990637,195176591.21071666,229527062.13333333
193062819.0,196782245.04748347,196782245.19067633,196782343.11735022,444742024.6666667
8391889.0,199123479.9609957,199123480.01969075,199123520.16002172,118260880.43333334
44747392.0,197817958.8977039,197817959.00351664,197818031.3667089,132652801.9
33463334.0,196225222.6646325,196225222.8279289,196225334.50302514,36694901.36666667
66174969.0,197802727.84333238,197802727.94969484,197802800.6888199,194949554.5
3049522.0,203627529.29139057,203627529.18752936,203627458.15894794,22893563.966666665
31930217.0,196481975.08949852,196481975.24352846,196482080.58146325,32674601.6
262590807.0,205342114.14315173,205342113.9774092,205342000.62945712,208066638.73333332
56084352.0,199811055.08317694,199811055.1170566,199811078.2866635,315153768.93333334
18581810.0,205611921.70539832,205611921.52991813,205611801.5225778,20673993.7
29171965.0,207811725.1245271,207811724.86965352,207811550.56678137,101454428.7
121647376.0,195109000.983744,195109001.18732613,195109140.41299766,189659905.3
11555493.0,203745026.3398095,203745026.2317077,203744952.303065,84061382.0
108793680.0,194904469.24608263,194904469.45704654,194904613.73096892,248432355.66666666
43533697.0,204560977.15552127,204560977.0179709,204560882.95003617,68303569.86666666
38629641.0,196207815.5472669,196207815.71119156,196207927.81593016,35399755.06666667
257190668.0,194797851.41973817,194797851.63455006,194797998.54001284,2012819808.3666666
53207392.0,204478294.05957067,204478293.9250044,204478201.89785323,150861202.46666667
373030.0,203703684.76361826,203703684.6570085,203703611.7487583,645574.1
346811797.0,194488876.80262434,194488877.02858746,194489031.56015947,206874176.93333334
96858939.0,197785320.75571036,197785320.86270106,197785394.0314677,196629950.13333333
22904136.0,199652216.56435543,199652216.60396776,199652243.6940258,91545488.36666666
676609385.0,205627153.02736667,205627152.85133675,205627032.46805704,104054182.6
56579633.0,201238425.3515881,201238425.33395234,201238413.27321678,86337074.0
702292744.0,196120780.5466482,196120780.71371406,196120894.9666499,29482181.833333332
68636485.0,200866351.61263585,200866351.6084287,200866348.7312144,40914592.333333336
1052083698.0,194815258.50868317,194815258.7228668,194815405.19868794,2011660778.2
62377095.0,195722596.429121,195722596.61055776,195722720.69147104,86741584.6
4538595.0,198629558.16641572,198629558.24293697,198629610.57424206,48473532.8
1347469801.0,195015439.32954615,195015439.536505,195015581.07146463,136266223.16666666
188114700.0,208268658.1216375,208268657.8502727,208268472.26938367,27786079.033333335
143183570.0,206467038.07748407,206467037.87114176,206466896.7578254,156331228.8
